Date,Close
10/4/18,43.39
10/5/18,39.95
10/8/18,39.9
10/9/18,39.21
10/10/18,37.14
10/11/18,37.54
10/12/18,38.08
10/15/18,38.63
10/16/18,40.33
10/17/18,40.76
10/18/18,39.85
10/19/18,38.98
10/22/18,38.45
10/23/18,38.04
10/24/18,35.59
10/25/18,37.36
10/26/18,36.94
10/29/18,36.17
10/30/18,36.13
10/31/18,37.23
11/1/18,44.56
11/2/18,45.24
11/5/18,44.99
11/6/18,45.44
11/7/18,46.26
11/8/18,46.88
11/9/18,38.01
11/12/18,33.25
11/13/18,36.04
11/14/18,36.2
11/15/18,37.68
11/16/18,37.13
11/19/18,34.49
11/20/18,34.48
11/21/18,35.04
11/23/18,35.02
11/26/18,36.23
11/27/18,35.55
11/28/18,37.23
11/29/18,36.55
11/30/18,37.42
12/3/18,37.52
12/4/18,35.87
12/6/18,34.97
12/7/18,34.29
12/10/18,34.85
12/11/18,33.83
12/12/18,34.27
12/13/18,33.58
12/14/18,32.06
12/17/18,32.85
12/18/18,33.07
12/19/18,32.11
12/20/18,31.79
12/21/18,30.8
12/24/18,29.58
12/26/18,31.48
12/27/18,32.13
12/28/18,31.82
12/31/18,32.46
1/2/19,31.94
1/3/19,29.74
1/4/19,30.88
1/7/19,31.92
1/8/19,32.2
1/9/19,32.85
1/10/19,33.76
1/11/19,34.56
1/14/19,33.79
1/15/19,33.67
1/16/19,33.66
1/17/19,33.46
1/18/19,34.37
1/22/19,32.51
1/23/19,32.35
1/24/19,33.49
1/25/19,33.98
1/28/19,33.46
1/29/19,32.79
1/30/19,33.18
1/31/19,37.96
2/1/19,37.71
2/4/19,37.95
2/5/19,37.51
2/6/19,38.45
2/7/19,36.53
2/8/19,37.01
2/11/19,37.59
2/12/19,37.66
2/13/19,37.78
2/14/19,37.89
2/15/19,38.96
2/19/19,39.09
2/20/19,40.36
2/21/19,39.97
2/22/19,41.53
2/25/19,42.86
2/26/19,42.27
2/27/19,42.22
2/28/19,42.48
3/1/19,42.25
3/4/19,42.15
3/5/19,40.25
3/6/19,39.01
3/7/19,38.27
3/8/19,38.36
3/11/19,39.63
3/12/19,39.24
3/13/19,39.72
3/14/19,38.79
3/15/19,39.63
3/18/19,38.6
3/19/19,38.76
3/20/19,37.8
3/21/19,38.84
3/22/19,36.47
3/25/19,36.83
3/26/19,37.14
3/27/19,36.95
3/28/19,36.98
3/29/19,37.24
4/1/19,38.91
4/2/19,38.83
4/3/19,39.33
4/4/19,39.16
4/5/19,39.64
4/8/19,39.95
4/9/19,39.62
4/10/19,40.18
4/11/19,39.85
4/12/19,41.05
4/15/19,40.87
4/16/19,41.54
4/17/19,41.14
4/18/19,41.08
4/22/19,40.75
4/23/19,41.39
4/24/19,41.02
4/25/19,39.25
4/26/19,39.13
4/29/19,38.92
4/30/19,39.84
5/1/19,37.27
5/2/19,38.09
5/3/19,40.4
5/6/19,39.6
5/7/19,38.65
5/8/19,37.65
5/9/19,37.35
5/10/19,37.26
5/13/19,34.3
5/14/19,36.01
5/15/19,36.33
5/16/19,34.5
5/17/19,32.67
5/20/19,32.9
5/21/19,34.26
5/22/19,32.83
5/23/19,31.8
5/24/19,32.67
5/28/19,32.24
5/29/19,32.04
5/30/19,32.22
5/31/19,31.43
6/3/19,31.74
6/4/19,32.66
6/5/19,32.7
6/6/19,32.53
6/7/19,33.23
6/10/19,33.71
6/11/19,34
6/12/19,34.36
6/13/19,34.78
6/14/19,33.65
6/17/19,33.97
6/18/19,35.29
6/19/19,35.09
6/20/19,35.36
6/21/19,35.07
6/24/19,35.17
6/25/19,34.66
6/26/19,35
6/27/19,35.59
6/28/19,36.56
7/1/19,37.41
7/2/19,36.64
7/3/19,37.24
7/5/19,37.13
7/8/19,36.02
7/9/19,36.53
7/10/19,36.43
7/11/19,36.09
7/12/19,36.73
7/15/19,36.69
7/16/19,37.21
7/17/19,37.28
7/18/19,37.25
7/19/19,37.36
7/22/19,38.08
7/23/19,39.28
7/24/19,40.52
7/25/19,40.41
7/26/19,40.41
7/29/19,40.73
7/30/19,39.94
7/31/19,39.7
8/1/19,39.49
8/2/19,37.34
8/5/19,36.36
8/6/19,37.08
8/7/19,36.53
8/8/19,38.81
8/9/19,38.07
8/12/19,38.03
8/13/19,39.39
8/14/19,36.97
8/15/19,37.02
8/16/19,38.26
8/19/19,39.24
8/20/19,39.01
8/21/19,39.09
8/22/19,38.7
8/23/19,36.52
8/26/19,37.32
8/27/19,36.28
8/28/19,36.56
8/29/19,37.4
8/30/19,37.51
9/3/19,37.02
9/4/19,37.53
9/5/19,39.07
9/6/19,38.96
9/9/19,39.05
9/10/19,39.51
9/11/19,41.27
9/12/19,41.18
9/13/19,41.01
9/16/19,40.9
9/17/19,40.52
9/18/19,40.12
9/19/19,39.54
9/20/19,39.04
9/23/19,36.98
9/24/19,36.72
9/25/19,36.26
9/26/19,37.39
9/27/19,36.31
9/30/19,35.21
10/1/19,32.78
10/2/19,32.76
10/3/19,32.61
10/4/19,32.68
10/7/19,32.51
10/8/19,31.83
10/9/19,31.86
10/10/19,32
10/11/19,32.17
10/14/19,32.1
10/15/19,32.43
10/16/19,32.09
10/17/19,32.46
10/18/19,32.33
10/21/19,32.24
10/22/19,32.61
10/23/19,32.4
10/24/19,32.63
10/25/19,33.33
10/28/19,34
10/29/19,32.8
10/30/19,33.15
10/31/19,33.15
11/1/19,34.21
11/4/19,35.27
11/5/19,36.81
11/6/19,36.34
11/7/19,36.34
11/8/19,35.76
11/11/19,35.16
11/12/19,32.48
11/13/19,30.51
11/14/19,29.25
11/15/19,29.44
11/18/19,28.33
11/19/19,28.38
11/20/19,27.92
11/21/19,27.47
11/22/19,27.14
11/25/19,28.21
11/26/19,28.55
11/27/19,29.5
11/29/19,29.19
12/2/19,28.41
12/3/19,27.52
12/4/19,27.86
12/5/19,29.02
12/6/19,29.18
12/9/19,29.5
12/10/19,29.36
12/11/19,30.36
12/12/19,31.91
12/13/19,31.85
12/16/19,32.79
12/17/19,33.13
12/18/19,33.64
12/19/19,33.92
12/20/19,33.84
12/23/19,33.56
12/24/19,33.5
12/26/19,34.16
12/27/19,33.51
12/30/19,33.79
12/31/19,33.67
1/2/20,35.32
1/3/20,34.3
1/6/20,34.86
1/7/20,36.01
1/8/20,37.04
1/9/20,37.02
1/10/20,36
1/13/20,36.81
1/14/20,37.04
1/15/20,36.51
1/16/20,37.29
1/17/20,37.52
1/21/20,37.43
1/22/20,37.88
1/23/20,37.91
1/24/20,37.29
1/27/20,35.97
1/28/20,36.08
1/29/20,35.26
1/30/20,34.3
1/31/20,33.65
2/3/20,33.76
2/4/20,35.82
2/5/20,36.43
2/6/20,35.6
2/7/20,35
2/10/20,35.37
2/11/20,37.29
2/12/20,37.61
2/13/20,37.58
2/14/20,37.25
2/18/20,35.77
2/19/20,36.53
2/20/20,37.11
2/21/20,34.72
2/24/20,32.59
2/25/20,30.75
2/26/20,29.82
2/27/20,28.03
2/28/20,29.69
3/2/20,30.73
3/3/20,30.26
3/4/20,32.31
3/5/20,31.42
3/6/20,29.68
3/9/20,25.28
3/10/20,26.11
3/11/20,22.5
3/12/20,21.15
3/13/20,24.84
3/16/20,22.56
3/17/20,26.96
3/18/20,24.3
3/19/20,25.26
3/20/20,25.62
3/23/20,26.29
